,Nav_GPS1_UTC,Nav_GPS1_Latitude,Nav_GPS1_Longitude
12142,2023-02-09 10:57:14,3.665,105.341
12143,2023-02-09 10:58:14,3.668,105.343
12144,2023-02-09 10:59:15,3.671,105.346
12145,2023-02-09 11:00:15,3.674,105.348
12146,2023-02-09 11:01:14,3.678,105.351
12147,2023-02-09 11:02:14,3.681,105.354
12148,2023-02-09 11:03:14,3.684,105.356
12149,2023-02-09 11:04:15,3.687,105.359
12150,2023-02-09 11:05:15,3.691,105.362
12151,2023-02-09 11:06:14,3.694,105.364
12152,2023-02-09 11:07:14,3.697,105.367
12153,2023-02-09 11:08:15,3.7,105.37
12154,2023-02-09 11:09:15,3.704,105.372
12155,2023-02-09 11:10:15,3.707,105.375
12156,2023-02-09 11:11:15,3.71,105.377
12157,2023-02-09 11:12:14,3.714,105.38
12158,2023-02-09 11:13:15,3.717,105.383
12159,2023-02-09 11:14:15,3.72,105.385
12160,2023-02-09 11:15:14,3.723,105.388
12161,2023-02-09 11:16:14,3.727,105.39
12162,2023-02-09 11:17:15,3.73,105.393
12163,2023-02-09 11:18:15,3.733,105.396
12164,2023-02-09 11:19:15,3.737,105.398
12165,2023-02-09 11:20:15,3.74,105.401
12166,2023-02-09 11:21:15,3.743,105.403
12167,2023-02-09 11:22:15,3.746,105.406
12168,2023-02-09 11:23:14,3.75,105.409
12169,2023-02-09 11:24:14,3.753,105.411
12170,2023-02-09 11:25:15,3.756,105.414
12171,2023-02-09 11:26:14,3.76,105.416
12172,2023-02-09 11:27:15,3.763,105.419
12173,2023-02-09 11:28:15,3.766,105.422
12174,2023-02-09 11:29:14,3.769,105.424
12175,2023-02-09 11:30:15,3.773,105.427
12176,2023-02-09 11:31:14,3.776,105.429
12177,2023-02-09 11:32:15,3.779,105.432
12178,2023-02-09 11:33:14,3.783,105.435
12179,2023-02-09 11:34:15,3.786,105.437
12180,2023-02-09 11:35:15,3.789,105.44
12181,2023-02-09 11:36:14,3.792,105.442
12182,2023-02-09 11:37:15,3.796,105.445
12183,2023-02-09 11:38:15,3.799,105.447
12184,2023-02-09 11:39:14,3.802,105.45
12185,2023-02-09 11:40:15,3.806,105.453
12186,2023-02-09 11:41:15,3.809,105.455
12187,2023-02-09 11:42:15,3.812,105.458
12188,2023-02-09 11:43:15,3.815,105.46
12189,2023-02-09 11:44:14,3.819,105.463
12190,2023-02-09 11:45:15,3.822,105.466
12191,2023-02-09 11:46:15,3.825,105.468
12192,2023-02-09 11:47:14,3.828,105.471
12193,2023-02-09 11:48:15,3.832,105.473
12194,2023-02-09 11:49:15,3.835,105.476
12195,2023-02-09 11:50:15,3.838,105.478
12196,2023-02-09 11:51:15,3.842,105.481
12197,2023-02-09 11:52:14,3.845,105.483
12198,2023-02-09 11:53:15,3.848,105.486
12199,2023-02-09 11:54:14,3.851,105.489
12200,2023-02-09 11:55:14,3.855,105.491
12201,2023-02-09 11:56:15,3.858,105.494
12202,2023-02-09 11:57:15,3.861,105.496
12203,2023-02-09 11:58:15,3.865,105.499
12204,2023-02-09 11:59:15,3.868,105.501
12205,2023-02-09 12:00:15,3.871,105.504
12206,2023-02-09 12:01:15,3.875,105.506
12207,2023-02-09 12:02:15,3.878,105.508
12208,2023-02-09 12:03:14,3.881,105.511
12209,2023-02-09 12:04:15,3.885,105.513
12210,2023-02-09 12:05:15,3.888,105.516
12211,2023-02-09 12:06:15,3.891,105.518
12212,2023-02-09 12:07:15,3.895,105.521
12213,2023-02-09 12:08:15,3.898,105.523
12214,2023-02-09 12:09:14,3.901,105.525
12215,2023-02-09 12:10:15,3.905,105.528
12216,2023-02-09 12:11:15,3.908,105.53
12217,2023-02-09 12:12:15,3.912,105.533
12218,2023-02-09 12:13:14,3.915,105.535
12219,2023-02-09 12:14:15,3.918,105.538
12220,2023-02-09 12:15:15,3.922,105.54
12221,2023-02-09 12:16:15,3.925,105.543
12222,2023-02-09 12:17:15,3.928,105.545
12223,2023-02-09 12:18:15,3.932,105.547
12224,2023-02-09 12:19:14,3.935,105.55
12225,2023-02-09 12:20:15,3.938,105.552
12226,2023-02-09 12:21:15,3.942,105.555
12227,2023-02-09 12:22:14,3.945,105.557
12228,2023-02-09 12:23:14,3.948,105.56
12229,2023-02-09 12:24:14,3.952,105.562
12230,2023-02-09 12:25:14,3.955,105.564
12231,2023-02-09 12:26:15,3.958,105.567
12232,2023-02-09 12:27:15,3.962,105.569
12233,2023-02-09 12:28:14,3.965,105.572
12234,2023-02-09 12:29:14,3.968,105.574
12235,2023-02-09 12:30:15,3.972,105.576
12236,2023-02-09 12:31:14,3.975,105.579
12237,2023-02-09 12:32:14,3.978,105.581
12238,2023-02-09 12:33:15,3.982,105.584
12239,2023-02-09 12:34:15,3.985,105.586
12240,2023-02-09 12:35:15,3.988,105.589
12241,2023-02-09 12:36:14,3.991,105.591
12242,2023-02-09 12:37:15,3.995,105.594
12243,2023-02-09 12:38:14,3.998,105.597
12244,2023-02-09 12:39:14,4.001,105.599
12245,2023-02-09 12:40:14,4.004,105.602
12246,2023-02-09 12:41:15,4.008,105.604
12247,2023-02-09 12:42:14,4.011,105.607
12248,2023-02-09 12:43:15,4.014,105.609
12249,2023-02-09 12:44:14,4.017,105.612
12250,2023-02-09 12:45:14,4.02,105.615
12251,2023-02-09 12:46:15,4.024,105.617
12252,2023-02-09 12:47:14,4.027,105.62
12253,2023-02-09 12:48:14,4.03,105.622
12254,2023-02-09 12:49:15,4.033,105.625
12255,2023-02-09 12:50:15,4.036,105.628
12256,2023-02-09 12:51:15,4.04,105.63
12257,2023-02-09 12:52:15,4.043,105.633
12258,2023-02-09 12:53:15,4.046,105.635
12259,2023-02-09 12:54:14,4.049,105.638
12260,2023-02-09 12:55:15,4.052,105.64
12261,2023-02-09 12:56:15,4.056,105.643
12262,2023-02-09 12:57:15,4.059,105.646
12263,2023-02-09 12:58:14,4.062,105.648
12264,2023-02-09 12:59:14,4.065,105.651
12265,2023-02-09 13:00:15,4.068,105.653
12266,2023-02-09 13:01:15,4.072,105.656
12267,2023-02-09 13:02:14,4.075,105.659
12268,2023-02-09 13:03:15,4.078,105.661
12269,2023-02-09 13:04:14,4.081,105.664
12270,2023-02-09 13:05:14,4.084,105.666
12271,2023-02-09 13:06:15,4.088,105.669
12272,2023-02-09 13:07:15,4.091,105.672
12273,2023-02-09 13:08:15,4.094,105.674
12274,2023-02-09 13:09:15,4.097,105.677
12275,2023-02-09 13:10:15,4.101,105.68
12276,2023-02-09 13:11:15,4.104,105.682
12277,2023-02-09 13:12:14,4.107,105.685
12278,2023-02-09 13:13:15,4.11,105.687
12279,2023-02-09 13:14:14,4.113,105.69
12280,2023-02-09 13:15:15,4.117,105.693
12281,2023-02-09 13:16:15,4.12,105.695
12282,2023-02-09 13:17:14,4.123,105.698
12283,2023-02-09 13:18:15,4.126,105.7
12284,2023-02-09 13:19:14,4.129,105.703
12285,2023-02-09 13:20:15,4.133,105.706
12286,2023-02-09 13:21:15,4.136,105.708
12287,2023-02-09 13:22:14,4.139,105.711
12288,2023-02-09 13:23:14,4.142,105.713
12289,2023-02-09 13:24:15,4.145,105.716
12290,2023-02-09 13:25:15,4.149,105.719
12291,2023-02-09 13:26:14,4.152,105.721
12292,2023-02-09 13:27:14,4.155,105.724
12293,2023-02-09 13:28:14,4.158,105.726
12294,2023-02-09 13:29:14,4.161,105.729
12295,2023-02-09 13:30:15,4.164,105.732
12296,2023-02-09 13:31:14,4.168,105.734
12297,2023-02-09 13:32:14,4.171,105.737
12298,2023-02-09 13:33:14,4.174,105.739
12299,2023-02-09 13:34:15,4.177,105.742
12300,2023-02-09 13:35:15,4.18,105.745
12301,2023-02-09 13:36:15,4.184,105.747
12302,2023-02-09 13:37:14,4.187,105.75
12303,2023-02-09 13:38:15,4.19,105.753
12304,2023-02-09 13:39:15,4.193,105.755
12305,2023-02-09 13:40:15,4.196,105.758
12306,2023-02-09 13:41:15,4.2,105.76
12307,2023-02-09 13:42:14,4.203,105.763
12308,2023-02-09 13:43:15,4.206,105.766
12309,2023-02-09 13:44:14,4.209,105.768
12310,2023-02-09 13:45:15,4.212,105.771
12311,2023-02-09 13:46:15,4.216,105.773
12312,2023-02-09 13:47:15,4.219,105.776
12313,2023-02-09 13:48:14,4.222,105.779
12314,2023-02-09 13:49:15,4.225,105.781
12315,2023-02-09 13:50:14,4.228,105.784
12316,2023-02-09 13:51:14,4.232,105.786
12317,2023-02-09 13:52:14,4.235,105.789
12318,2023-02-09 13:53:15,4.238,105.792
12319,2023-02-09 13:54:15,4.241,105.794
12320,2023-02-09 13:55:15,4.244,105.797
12321,2023-02-09 13:56:14,4.248,105.8
12322,2023-02-09 13:57:14,4.251,105.802
12323,2023-02-09 13:58:15,4.254,105.805
12324,2023-02-09 13:59:14,4.257,105.807
12325,2023-02-09 14:00:14,4.26,105.81
12326,2023-02-09 14:01:15,4.264,105.813
12327,2023-02-09 14:02:15,4.267,105.815
12328,2023-02-09 14:03:15,4.27,105.818
12329,2023-02-09 14:04:15,4.273,105.82
12330,2023-02-09 14:05:14,4.276,105.823
12331,2023-02-09 14:06:15,4.28,105.826
12332,2023-02-09 14:07:15,4.283,105.828
12333,2023-02-09 14:08:14,4.286,105.831
12334,2023-02-09 14:09:14,4.289,105.834
12335,2023-02-09 14:10:15,4.293,105.836
12336,2023-02-09 14:11:15,4.296,105.839
12337,2023-02-09 14:12:15,4.299,105.841
12338,2023-02-09 14:13:15,4.302,105.844
12339,2023-02-09 14:14:14,4.306,105.846
12340,2023-02-09 14:15:15,4.309,105.849
12341,2023-02-09 14:16:15,4.312,105.851
12342,2023-02-09 14:17:14,4.316,105.854
12343,2023-02-09 14:18:15,4.319,105.856
12344,2023-02-09 14:19:14,4.322,105.859
12345,2023-02-09 14:20:15,4.325,105.861
12346,2023-02-09 14:21:15,4.329,105.864
12347,2023-02-09 14:22:14,4.332,105.866
12348,2023-02-09 14:23:14,4.335,105.869
12349,2023-02-09 14:24:15,4.339,105.871
12350,2023-02-09 14:25:14,4.342,105.874
12351,2023-02-09 14:26:15,4.345,105.876
12352,2023-02-09 14:27:15,4.348,105.879
12353,2023-02-09 14:28:14,4.352,105.881
12354,2023-02-09 14:29:14,4.355,105.884
12355,2023-02-09 14:30:15,4.358,105.886
12356,2023-02-09 14:31:15,4.362,105.889
12357,2023-02-09 14:32:14,4.365,105.891
12358,2023-02-09 14:33:14,4.368,105.894
12359,2023-02-09 14:34:15,4.372,105.896
12360,2023-02-09 14:35:14,4.375,105.899
12361,2023-02-09 14:36:15,4.378,105.901
12362,2023-02-09 14:37:15,4.381,105.904
12363,2023-02-09 14:38:14,4.385,105.906
12364,2023-02-09 14:39:14,4.388,105.909
12365,2023-02-09 14:40:14,4.391,105.912
12366,2023-02-09 14:41:14,4.394,105.914
12367,2023-02-09 14:42:15,4.397,105.917
12368,2023-02-09 14:43:15,4.401,105.92
12369,2023-02-09 14:44:14,4.404,105.922
12370,2023-02-09 14:45:15,4.407,105.925
12371,2023-02-09 14:46:15,4.41,105.927
12372,2023-02-09 14:47:14,4.413,105.93
12373,2023-02-09 14:48:14,4.417,105.933
12374,2023-02-09 14:49:15,4.42,105.935
12375,2023-02-09 14:50:15,4.423,105.938
12376,2023-02-09 14:51:15,4.426,105.941
12377,2023-02-09 14:52:15,4.429,105.943
12378,2023-02-09 14:53:14,4.432,105.946
12379,2023-02-09 14:54:15,4.436,105.949
12380,2023-02-09 14:55:15,4.439,105.952
12381,2023-02-09 14:56:14,4.442,105.954
12382,2023-02-09 14:57:14,4.445,105.957
12383,2023-02-09 14:58:15,4.448,105.96
12384,2023-02-09 14:59:15,4.451,105.963
12385,2023-02-09 15:00:15,4.454,105.966
12386,2023-02-09 15:01:15,4.457,105.968
12387,2023-02-09 15:02:14,4.46,105.971
12388,2023-02-09 15:03:15,4.463,105.974
12389,2023-02-09 15:04:15,4.466,105.977
12390,2023-02-09 15:05:14,4.469,105.98
12391,2023-02-09 15:06:14,4.472,105.982
12392,2023-02-09 15:07:15,4.475,105.985
12393,2023-02-09 15:08:14,4.478,105.988
12394,2023-02-09 15:09:15,4.481,105.991
12395,2023-02-09 15:10:15,4.484,105.994
12396,2023-02-09 15:11:14,4.487,105.996
12397,2023-02-09 15:12:15,4.49,105.999
12398,2023-02-09 15:13:15,4.493,106.002
12399,2023-02-09 15:14:14,4.496,106.005
12400,2023-02-09 15:15:15,4.499,106.008
12401,2023-02-09 15:16:15,4.502,106.011
12402,2023-02-09 15:17:15,4.506,106.014
12403,2023-02-09 15:18:15,4.509,106.016
12404,2023-02-09 15:19:15,4.512,106.019
12405,2023-02-09 15:20:14,4.515,106.022
12406,2023-02-09 15:21:14,4.518,106.025
12407,2023-02-09 15:22:14,4.521,106.028
12408,2023-02-09 15:23:14,4.524,106.031
12409,2023-02-09 15:24:15,4.527,106.034
12410,2023-02-09 15:25:15,4.53,106.036
12411,2023-02-09 15:26:15,4.533,106.039
12412,2023-02-09 15:27:14,4.536,106.042
12413,2023-02-09 15:28:15,4.539,106.045
12414,2023-02-09 15:29:15,4.542,106.048
12415,2023-02-09 15:30:14,4.545,106.051
12416,2023-02-09 15:31:15,4.548,106.054
12417,2023-02-09 15:32:14,4.551,106.056
12418,2023-02-09 15:33:15,4.554,106.059
12419,2023-02-09 15:34:15,4.557,106.062
12420,2023-02-09 15:35:14,4.56,106.065
12421,2023-02-09 15:36:14,4.563,106.068
12422,2023-02-09 15:37:15,4.566,106.071
12423,2023-02-09 15:38:15,4.569,106.074
12424,2023-02-09 15:39:14,4.572,106.076
12425,2023-02-09 15:40:15,4.575,106.079
12426,2023-02-09 15:41:14,4.578,106.082
12427,2023-02-09 15:42:15,4.581,106.085
12428,2023-02-09 15:43:15,4.584,106.088
12429,2023-02-09 15:44:14,4.587,106.091
12430,2023-02-09 15:45:14,4.59,106.094
12431,2023-02-09 15:46:15,4.593,106.097
12432,2023-02-09 15:47:14,4.596,106.1
12433,2023-02-09 15:48:14,4.599,106.103
12434,2023-02-09 15:49:14,4.602,106.106
12435,2023-02-09 15:50:14,4.605,106.109
12436,2023-02-09 15:51:15,4.607,106.112
12437,2023-02-09 15:52:15,4.61,106.115
12438,2023-02-09 15:53:14,4.613,106.118
12439,2023-02-09 15:54:15,4.616,106.122
12440,2023-02-09 15:55:15,4.619,106.125
12441,2023-02-09 15:56:14,4.621,106.128
12442,2023-02-09 15:57:14,4.624,106.131
12443,2023-02-09 15:58:15,4.627,106.134
12444,2023-02-09 15:59:15,4.63,106.137
12445,2023-02-09 16:00:15,4.632,106.14
12446,2023-02-09 16:01:15,4.635,106.143
12447,2023-02-09 16:02:15,4.638,106.146
12448,2023-02-09 16:03:14,4.641,106.149
12449,2023-02-09 16:04:14,4.644,106.153
12450,2023-02-09 16:05:15,4.646,106.156
12451,2023-02-09 16:06:14,4.649,106.159
12452,2023-02-09 16:07:15,4.652,106.162
12453,2023-02-09 16:08:15,4.655,106.165
12454,2023-02-09 16:09:14,4.657,106.168
12455,2023-02-09 16:10:15,4.66,106.171
12456,2023-02-09 16:11:15,4.663,106.174
12457,2023-02-09 16:12:14,4.666,106.177
12458,2023-02-09 16:13:15,4.669,106.181
12459,2023-02-09 16:14:15,4.671,106.184
12460,2023-02-09 16:15:14,4.674,106.187
12461,2023-02-09 16:16:15,4.677,106.19
12462,2023-02-09 16:17:14,4.68,106.193
12463,2023-02-09 16:18:15,4.683,106.196
12464,2023-02-09 16:19:15,4.685,106.199
12465,2023-02-09 16:20:14,4.688,106.202
12466,2023-02-09 16:21:14,4.691,106.205
12467,2023-02-09 16:22:15,4.694,106.209
12468,2023-02-09 16:23:14,4.697,106.212
12469,2023-02-09 16:24:14,4.699,106.215
12470,2023-02-09 16:25:15,4.702,106.218
12471,2023-02-09 16:26:14,4.705,106.221
12472,2023-02-09 16:27:15,4.708,106.224
12473,2023-02-09 16:28:15,4.711,106.227
12474,2023-02-09 16:29:14,4.713,106.23
12475,2023-02-09 16:30:14,4.716,106.233
12476,2023-02-09 16:31:15,4.719,106.236
12477,2023-02-09 16:32:14,4.723,106.239
12478,2023-02-09 16:33:15,4.726,106.242
12479,2023-02-09 16:34:15,4.729,106.244
12480,2023-02-09 16:35:14,4.732,106.247
12481,2023-02-09 16:36:15,4.735,106.25
12482,2023-02-09 16:37:15,4.739,106.253
12483,2023-02-09 16:38:14,4.742,106.255
12484,2023-02-09 16:39:14,4.745,106.258
12485,2023-02-09 16:40:15,4.748,106.261
12486,2023-02-09 16:41:15,4.752,106.263
12487,2023-02-09 16:42:15,4.755,106.266
12488,2023-02-09 16:43:14,4.758,106.269
12489,2023-02-09 16:44:15,4.761,106.272
12490,2023-02-09 16:45:15,4.764,106.274
12491,2023-02-09 16:46:15,4.768,106.277
12492,2023-02-09 16:47:14,4.771,106.28
12493,2023-02-09 16:48:14,4.774,106.282
12494,2023-02-09 16:49:14,4.777,106.285
12495,2023-02-09 16:50:14,4.781,106.288
12496,2023-02-09 16:51:15,4.784,106.291
12497,2023-02-09 16:52:14,4.787,106.293
12498,2023-02-09 16:53:15,4.79,106.296
12499,2023-02-09 16:54:15,4.793,106.299
12500,2023-02-09 16:55:14,4.797,106.301
12501,2023-02-09 16:56:14,4.8,106.304
12502,2023-02-09 16:57:15,4.803,106.307
12503,2023-02-09 16:58:15,4.806,106.31
12504,2023-02-09 16:59:15,4.809,106.312
12505,2023-02-09 17:00:15,4.813,106.315
12506,2023-02-09 17:01:14,4.816,106.318
12507,2023-02-09 17:02:15,4.819,106.321
12508,2023-02-09 17:03:15,4.822,106.323
12509,2023-02-09 17:04:14,4.825,106.326
12510,2023-02-09 17:05:14,4.829,106.329
12511,2023-02-09 17:06:15,4.832,106.332
12512,2023-02-09 17:07:15,4.835,106.334
12513,2023-02-09 17:08:15,4.838,106.337
12514,2023-02-09 17:09:15,4.842,106.34
12515,2023-02-09 17:10:15,4.845,106.343
12516,2023-02-09 17:11:15,4.848,106.345
12517,2023-02-09 17:12:15,4.851,106.348
12518,2023-02-09 17:13:14,4.854,106.351
12519,2023-02-09 17:14:15,4.858,106.353
12520,2023-02-09 17:15:15,4.861,106.356
12521,2023-02-09 17:16:14,4.864,106.359
12522,2023-02-09 17:17:14,4.868,106.361
12523,2023-02-09 17:18:15,4.871,106.364
12524,2023-02-09 17:19:15,4.875,106.366
12525,2023-02-09 17:20:15,4.878,106.369
12526,2023-02-09 17:21:15,4.882,106.371
12527,2023-02-09 17:22:14,4.885,106.373
12528,2023-02-09 17:23:15,4.889,106.376
12529,2023-02-09 17:24:14,4.892,106.378
12530,2023-02-09 17:25:14,4.896,106.38
12531,2023-02-09 17:26:14,4.9,106.382
12532,2023-02-09 17:27:15,4.903,106.385
12533,2023-02-09 17:28:15,4.907,106.387
12534,2023-02-09 17:29:15,4.911,106.389
12535,2023-02-09 17:30:14,4.914,106.391
12536,2023-02-09 17:31:14,4.918,106.393
12537,2023-02-09 17:32:14,4.922,106.395
12538,2023-02-09 17:33:15,4.925,106.397
12539,2023-02-09 17:34:14,4.929,106.4
12540,2023-02-09 17:35:15,4.932,106.402
12541,2023-02-09 17:36:15,4.936,106.404
12542,2023-02-09 17:37:14,4.94,106.406
12543,2023-02-09 17:38:15,4.943,106.408
12544,2023-02-09 17:39:15,4.947,106.41
12545,2023-02-09 17:40:14,4.951,106.413
12546,2023-02-09 17:41:14,4.954,106.415
12547,2023-02-09 17:42:15,4.958,106.417
12548,2023-02-09 17:43:14,4.962,106.419
12549,2023-02-09 17:44:15,4.965,106.421
12550,2023-02-09 17:45:15,4.969,106.423
12551,2023-02-09 17:46:14,4.973,106.426
12552,2023-02-09 17:47:15,4.976,106.428
12553,2023-02-09 17:48:14,4.98,106.43
12554,2023-02-09 17:49:14,4.983,106.432
12555,2023-02-09 17:50:15,4.986,106.435
12556,2023-02-09 17:51:14,4.989,106.438
12557,2023-02-09 17:52:15,4.992,106.441
12558,2023-02-09 17:53:15,4.995,106.444
12559,2023-02-09 17:54:15,4.998,106.447
12560,2023-02-09 17:55:15,5.001,106.45
12561,2023-02-09 17:56:15,5.004,106.453
12562,2023-02-09 17:57:15,5.007,106.456
12563,2023-02-09 17:58:14,5.01,106.459
12564,2023-02-09 17:59:15,5.013,106.463
12565,2023-02-09 18:00:14,5.016,106.465
12566,2023-02-09 18:01:14,5.019,106.469
12567,2023-02-09 18:02:15,5.022,106.472
12568,2023-02-09 18:03:14,5.025,106.475
12569,2023-02-09 18:04:15,5.028,106.478
12570,2023-02-09 18:05:15,5.031,106.481
12571,2023-02-09 18:06:14,5.034,106.484
12572,2023-02-09 18:07:14,5.037,106.487
12573,2023-02-09 18:08:15,5.04,106.49
12574,2023-02-09 18:09:14,5.043,106.493
12575,2023-02-09 18:10:15,5.046,106.496
12576,2023-02-09 18:11:15,5.049,106.499
12577,2023-02-09 18:12:14,5.052,106.502
12578,2023-02-09 18:13:15,5.055,106.505
12579,2023-02-09 18:14:15,5.058,106.508
12580,2023-02-09 18:15:14,5.06,106.511
12581,2023-02-09 18:16:14,5.063,106.514
12582,2023-02-09 18:17:15,5.066,106.517
12583,2023-02-09 18:18:14,5.069,106.521
12584,2023-02-09 18:19:15,5.072,106.524
12585,2023-02-09 18:20:15,5.075,106.527
12586,2023-02-09 18:21:15,5.078,106.53
12587,2023-02-09 18:22:15,5.081,106.533
12588,2023-02-09 18:23:15,5.084,106.536
12589,2023-02-09 18:24:14,5.087,106.539
12590,2023-02-09 18:25:15,5.09,106.542
12591,2023-02-09 18:26:15,5.093,106.545
12592,2023-02-09 18:27:14,5.096,106.548
12593,2023-02-09 18:28:14,5.099,106.551
12594,2023-02-09 18:29:15,5.102,106.554
12595,2023-02-09 18:30:15,5.105,106.557
12596,2023-02-09 18:31:15,5.108,106.56
12597,2023-02-09 18:32:15,5.111,106.564
12598,2023-02-09 18:33:14,5.114,106.567
12599,2023-02-09 18:34:15,5.117,106.57
12600,2023-02-09 18:35:15,5.12,106.573
12601,2023-02-09 18:36:14,5.123,106.576
12602,2023-02-09 18:37:15,5.126,106.579
12603,2023-02-09 18:38:15,5.129,106.582
12604,2023-02-09 18:39:14,5.132,106.585
12605,2023-02-09 18:40:15,5.135,106.588
12606,2023-02-09 18:41:15,5.138,106.591
12607,2023-02-09 18:42:14,5.141,106.594
12608,2023-02-09 18:43:15,5.144,106.597
12609,2023-02-09 18:44:15,5.147,106.6
12610,2023-02-09 18:45:14,5.15,106.603
12611,2023-02-09 18:46:14,5.153,106.606
12612,2023-02-09 18:47:15,5.156,106.609
12613,2023-02-09 18:48:14,5.159,106.612
12614,2023-02-09 18:49:14,5.162,106.615
12615,2023-02-09 18:50:15,5.165,106.618
12616,2023-02-09 18:51:15,5.168,106.621
12617,2023-02-09 18:52:15,5.172,106.623
12618,2023-02-09 18:53:14,5.175,106.626
12619,2023-02-09 18:54:15,5.178,106.629
12620,2023-02-09 18:55:15,5.182,106.631
12621,2023-02-09 18:56:14,5.185,106.634
12622,2023-02-09 18:57:14,5.188,106.637
12623,2023-02-09 18:58:15,5.191,106.64
12624,2023-02-09 18:59:14,5.195,106.642
12625,2023-02-09 19:00:14,5.198,106.645
12626,2023-02-09 19:01:15,5.201,106.648
12627,2023-02-09 19:02:14,5.204,106.65
12628,2023-02-09 19:03:15,5.208,106.653
12629,2023-02-09 19:04:15,5.211,106.656
12630,2023-02-09 19:05:14,5.214,106.658
12631,2023-02-09 19:06:14,5.218,106.661
12632,2023-02-09 19:07:15,5.221,106.664
12633,2023-02-09 19:08:15,5.224,106.667
12634,2023-02-09 19:09:14,5.227,106.669
12635,2023-02-09 19:10:15,5.23,106.672
12636,2023-02-09 19:11:14,5.234,106.675
12637,2023-02-09 19:12:14,5.237,106.678
12638,2023-02-09 19:13:14,5.24,106.68
12639,2023-02-09 19:14:15,5.243,106.683
12640,2023-02-09 19:15:15,5.247,106.686
12641,2023-02-09 19:16:15,5.25,106.689
12642,2023-02-09 19:17:15,5.253,106.691
12643,2023-02-09 19:18:14,5.256,106.694
12644,2023-02-09 19:19:15,5.26,106.697
12645,2023-02-09 19:20:15,5.263,106.699
12646,2023-02-09 19:21:14,5.266,106.702
12647,2023-02-09 19:22:14,5.269,106.705
12648,2023-02-09 19:23:15,5.273,106.708
12649,2023-02-09 19:24:15,5.276,106.71
12650,2023-02-09 19:25:15,5.279,106.713
12651,2023-02-09 19:26:14,5.282,106.716
12652,2023-02-09 19:27:15,5.285,106.719
12653,2023-02-09 19:28:14,5.289,106.721
12654,2023-02-09 19:29:14,5.292,106.724
12655,2023-02-09 19:30:15,5.295,106.727
12656,2023-02-09 19:31:15,5.298,106.729
12657,2023-02-09 19:32:15,5.302,106.732
12658,2023-02-09 19:33:15,5.305,106.735
12659,2023-02-09 19:34:14,5.308,106.738
12660,2023-02-09 19:35:14,5.311,106.74
12661,2023-02-09 19:36:15,5.314,106.743
12662,2023-02-09 19:37:14,5.317,106.746
12663,2023-02-09 19:38:14,5.321,106.749
12664,2023-02-09 19:39:15,5.324,106.752
12665,2023-02-09 19:40:15,5.327,106.754
12666,2023-02-09 19:41:15,5.33,106.757
12667,2023-02-09 19:42:15,5.334,106.76
12668,2023-02-09 19:43:14,5.337,106.763
12669,2023-02-09 19:44:15,5.34,106.765
12670,2023-02-09 19:45:15,5.343,106.768
12671,2023-02-09 19:46:15,5.346,106.771
12672,2023-02-09 19:47:14,5.35,106.774
12673,2023-02-09 19:48:14,5.353,106.776
12674,2023-02-09 19:49:15,5.356,106.779
12675,2023-02-09 19:50:15,5.359,106.782
12676,2023-02-09 19:51:15,5.363,106.785
12677,2023-02-09 19:52:14,5.366,106.787
12678,2023-02-09 19:53:14,5.369,106.79
12679,2023-02-09 19:54:15,5.373,106.792
12680,2023-02-09 19:55:15,5.376,106.795
12681,2023-02-09 19:56:15,5.379,106.798
12682,2023-02-09 19:57:14,5.382,106.8
12683,2023-02-09 19:58:15,5.386,106.803
12684,2023-02-09 19:59:14,5.389,106.805
12685,2023-02-09 20:00:14,5.392,106.808
12686,2023-02-09 20:01:15,5.396,106.811
12687,2023-02-09 20:02:15,5.399,106.813
12688,2023-02-09 20:03:15,5.403,106.816
12689,2023-02-09 20:04:14,5.406,106.818
12690,2023-02-09 20:05:14,5.409,106.821
12691,2023-02-09 20:06:15,5.412,106.824
12692,2023-02-09 20:07:14,5.416,106.826
12693,2023-02-09 20:08:14,5.419,106.829
12694,2023-02-09 20:09:15,5.422,106.832
12695,2023-02-09 20:10:15,5.426,106.834
12696,2023-02-09 20:11:15,5.429,106.837
12697,2023-02-09 20:12:15,5.432,106.839
12698,2023-02-09 20:13:15,5.436,106.842
12699,2023-02-09 20:14:14,5.439,106.844
12700,2023-02-09 20:15:14,5.442,106.847
12701,2023-02-09 20:16:14,5.446,106.85
12702,2023-02-09 20:17:15,5.449,106.852
12703,2023-02-09 20:18:14,5.453,106.855
12704,2023-02-09 20:19:15,5.456,106.857
12705,2023-02-09 20:20:14,5.459,106.86
12706,2023-02-09 20:21:15,5.463,106.862
12707,2023-02-09 20:22:15,5.466,106.865
12708,2023-02-09 20:23:15,5.47,106.867
12709,2023-02-09 20:24:14,5.473,106.869
12710,2023-02-09 20:25:15,5.476,106.872
12711,2023-02-09 20:26:15,5.48,106.874
12712,2023-02-09 20:27:15,5.483,106.877
12713,2023-02-09 20:28:14,5.487,106.879
12714,2023-02-09 20:29:14,5.49,106.881
12715,2023-02-09 20:30:14,5.494,106.884
12716,2023-02-09 20:31:15,5.497,106.886
12717,2023-02-09 20:32:15,5.501,106.888
12718,2023-02-09 20:33:14,5.504,106.891
12719,2023-02-09 20:34:14,5.508,106.893
12720,2023-02-09 20:35:14,5.511,106.896
12721,2023-02-09 20:36:15,5.514,106.898
12722,2023-02-09 20:37:15,5.518,106.9
